trainNumber	stopOrder	station	arrivalTime	departureTime
G424	5	全州南	11940	12060
G424	6	东安东	13440	13560
G424	7	永州	14580	14820
G424	8	祁东	16380	16500
G424	9	衡阳东	18240	18480
G424	10	长沙南	21060	21360
G424	11	岳阳东	23340	23460
G424	12	咸宁北	25260	25380
G424	13	武汉	26880	27240
G424	14	信阳东	29820	29940
G424	15	漯河西	32220	32340
G424	16	郑州东	34380	34560
G424	17	新乡东	35820	36540
G424	18	安阳东	38100	38760
G424	19	邢台东	40560	40680
G424	20	石家庄	42360	0
G425	0	郑州东	0	0
G425	1	许昌东	1320	1440
G425	2	漯河西	2400	2820
G425	3	驻马店西	3900	4020
G425	4	信阳东	5520	5640
G425	5	武汉	8280	8640
G425	6	赤壁北	10620	10740
G425	7	岳阳东	12000	12180
G425	8	长沙南	14160	14340
G425	9	衡阳东	16620	16740
G425	10	祁东	18480	18600
G425	11	祁阳	19440	19560
G425	12	永州	20580	20820
G425	13	东安东	21840	21960
G425	14	全州南	23340	23460
G425	15	兴安北	24720	24840
G425	16	桂林北	26400	0
G426	0	桂林北	0	0
G426	1	全州南	2520	2640
G426	2	永州	4920	5160
G426	3	祁阳	6120	6240
G426	4	祁东	7080	7200
G426	5	衡阳东	8940	9180
G426	6	长沙南	11760	12000
G426	7	岳阳东	13980	14100
G426	8	武汉	17100	17460
G426	9	信阳东	20040	20160
G426	10	明港东	20940	21720
G426	11	驻马店西	22740	22860
G426	12	漯河西	23940	24060
G426	13	许昌东	25080	25500
G426	14	郑州东	26880	0
G427	0	北京西	0	0
G427	1	石家庄	4320	4440
G427	2	郑州东	9840	10020
G427	3	西安北	16560	16860
G427	4	兰州西	25980	0
G428	0	兰州西	0	0
G428	1	西安北	9060	9300
G428	2	郑州东	15900	16080
G428	3	石家庄	21300	21840
G428	4	北京西	26160	0
G429	0	北京西	0	0
G429	1	涿州东	1500	1920
G429	2	石家庄	5040	5160
G429	3	邢台东	6840	6960
G429	4	安阳东	8640	8820
G429	5	新乡东	10500	10620
G429	6	郑州东	12000	12600
G429	7	洛阳龙门	14760	14880
G429	8	灵宝西	17340	17460
G429	9	华山北	18480	18600
G429	10	西安北	20400	20640
G429	11	咸阳秦都	21360	21780
G429	12	杨陵南	22860	23040
G429	13	宝鸡南	24420	24600
G429	14	天水南	27300	27420
G429	15	秦安	28320	28440
G429	16	定西北	30780	30900
G429	17	兰州西	32700	0
G430	0	兰州西	0	0
G430	1	定西北	1800	1920
G430	2	秦安	4260	4380
G430	3	天水南	5280	5520
G430	4	宝鸡南	8160	8340
G430	5	岐山	9060	9180
G430	6	杨陵南	10020	10140
G430	7	西安北	11760	12360
G430	8	华山北	14160	14280
G430	9	洛阳龙门	17400	17880
G430	10	巩义南	18720	19140
G430	11	郑州东	20880	21060
G430	12	新乡东	22260	22380
G430	13	邢台东	25320	25560
G430	14	石家庄	27240	27420
G430	15	高碑店东	30240	30840
G430	16	北京西	32640	0
G431	0	武汉	0	0
G431	1	咸宁北	1440	1560
G431	2	赤壁北	2400	2520
G431	3	岳阳东	3780	3900
G431	4	长沙南	5940	6120
G431	5	衡阳东	8340	8460
G431	6	祁东	10200	10320
G431	7	永州	11940	12420
G431	8	东安东	13440	13560
G431	9	全州南	14940	15060
G431	10	兴安北	16320	16440
G431	11	桂林北	18000	18240
G431	12	永福南	20040	20160
G431	13	柳州	22980	23280
G431	14	来宾北	24780	24900
G431	15	南宁东	27480	0
G432	0	南宁东	0	0
G432	1	柳州	3900	4260
G432	2	鹿寨北	5940	6060
G432	3	永福南	7380	7500
G432	4	桂林北	9420	9600
G432	5	兴安北	11100	11220
G432	6	全州南	12480	12600
G432	7	永州	14760	15000
G432	8	祁阳	15960	16080
G432	9	衡阳东	18420	19320
G432	10	株洲西	20940	21060
G432	11	长沙南	22200	22440
G432	12	赤壁北	25440	25560
G432	13	武汉	27540	0
G435	0	武汉	0	0
G435	1	咸宁北	1440	1560
G435	2	长沙南	5100	5340
G435	3	衡阳东	7560	7680
G435	4	祁东	9420	9540
G435	5	祁阳	10380	10500
G435	6	永州	11520	11760
G435	7	东安东	12780	12900
G435	8	全州南	14340	14460
G435	9	兴安北	15720	15840
G435	10	桂林北	17400	17760
G435	11	柳州	22140	22380
G435	12	来宾北	23880	24060
G435	13	南宁东	26640	0
G436	0	柳州	0	0
G436	1	桂林北	4380	4560
G436	2	全州南	7080	7200
G436	3	东安东	8580	8700
G436	4	永州	9720	9960
G436	5	祁东	11520	11640
G436	6	衡阳东	13380	13560
G436	7	长沙南	15900	16080
G436	8	咸宁北	19560	19680
G436	9	武汉	21180	0
G451/G454	0	青岛	0	0
G451/G454	1	青岛北	1080	1500
G451/G454	2	潍坊	4800	4920
G451/G454	3	淄博	7020	7140
G451/G454	4	济南	10440	10560
G451/G454	5	泰安	12000	12120
G451/G454	6	曲阜东	13260	13380
G451/G454	7	滕州东	14340	14460
G451/G454	8	徐州东	16020	0
G452/G453	0	徐州东	0	0
G452/G453	1	滕州东	1500	1620
G452/G453	2	曲阜东	2580	2700
G452/G453	3	泰安	3900	4020
G452/G453	4	济南	5400	5580
G452/G453	5	章丘	6960	7080
G452/G453	6	淄博	8460	8580
G452/G453	7	青州市	9660	9780
G452/G453	8	昌乐	10560	10680
G452/G453	9	潍坊	11400	11580
G452/G453	10	青岛	16260	0
G455/G458	0	荣成	0	0
G455/G458	1	文登东	720	840
G455/G458	2	威海	1560	1680
G455/G458	3	牟平	2880	3000
G455/G458	4	烟台南	3660	3780
G455/G458	5	桃村北	4800	4860
G455/G458	6	莱阳	6060	6180
G455/G458	7	即墨北	7800	7860
G455/G458	8	潍坊	11040	11160
G455/G458	9	淄博	13260	13560
G455/G458	10	济南	16380	16500
G455/G458	11	枣庄	19920	20520
G455/G458	12	徐州东	21600	22140
G455/G458	13	宿州东	23280	23640
G455/G458	14	南京南	27300	27480
G455/G458	15	常州北	29400	29520
G455/G458	16	苏州北	30840	30960
G455/G458	17	昆山南	31620	31740
G455/G458	18	上海虹桥	32760	0
G456/G457	0	上海虹桥	0	0
G456/G457	1	无锡东	1680	1800
G456/G457	2	常州北	2820	2940
G456/G457	3	镇江南	4020	4140
G456/G457	4	南京南	5220	5340
G456/G457	5	蚌埠南	7860	7980
G456/G457	6	徐州东	10260	10620
G456/G457	7	枣庄	11700	12420
G456/G457	8	曲阜东	13860	14040
G456/G457	9	济南	16320	16680
G456/G457	10	章丘	18060	18180
G456/G457	11	淄博	19560	19680
G456/G457	12	潍坊	21780	21900
G456/G457	13	高密	23520	23640
G456/G457	14	即墨北	25380	25440
G456/G457	15	莱阳	27060	27180
G456/G457	16	烟台南	29160	29280
G456/G457	17	牟平	29940	30000
G456/G457	18	威海	31200	31320
G456/G457	19	文登东	32100	32220
G456/G457	20	荣成	32940	0
G459/G462	0	烟台	0	0
G459/G462	1	海阳北	2040	2100
G459/G462	2	莱阳	2940	3060
G459/G462	3	夏格庄	4140	4200
G459/G462	4	即墨北	4980	5100
G459/G462	5	潍坊	8220	8400
G459/G462	6	淄博	10500	10680
G459/G462	7	济南	13500	13620
G459/G462	8	泰安	15060	15180
G459/G462	9	曲阜东	16380	16500
G459/G462	10	徐州东	18660	19080
G459/G462	11	定远	22140	22260
G459/G462	12	南京南	24060	24180
G459/G462	13	无锡东	26880	27000
G459/G462	14	苏州北	27600	27720
G459/G462	15	上海虹桥	29100	0
G460/G461	0	上海虹桥	0	0
G460/G461	1	苏州北	1380	1740
G460/G461	2	无锡东	2340	2460
G460/G461	3	常州北	3480	3600
G460/G461	4	南京南	5520	5700
G460/G461	5	滁州	6780	7080
G460/G461	6	蚌埠南	8820	8940
G460/G461	7	徐州东	11220	11580
G460/G461	8	曲阜东	13800	13980
G460/G461	9	泰安	15120	15900
G460/G461	10	济南	17280	17400
G460/G461	11	章丘	18840	18960
G460/G461	12	淄博	20340	20580
G460/G461	13	青州市	21660	21780
G460/G461	14	潍坊	23040	23160
G460/G461	15	即墨北	26280	26460
G460/G461	16	莱阳	28080	28800
G460/G461	17	烟台	31500	0
G469	0	北京南	0	0
G469	1	沧州西	3060	3900
G469	2	德州东	5520	6060
G469	3	平原东	6840	7020
G469	4	禹城东	7620	7740
G469	5	济南东	9000	9180
G469	6	邹平	10140	10260
G469	7	淄博北	10920	11040
G469	8	临淄北	11700	11820
G469	9	潍坊北	13080	13260
G469	10	高密北	14400	14520
G469	11	即墨北	16020	16140
G469	12	莱阳	17760	17940
G469	13	海阳北	18780	18900
G469	14	烟台南	20280	20460
G469	15	威海	22080	0
G470	0	威海	0	0
G470	1	烟台南	1620	1740
G470	2	莱阳	3720	3840
G470	3	潍坊北	7560	7680
G470	4	临淄北	8940	9060
G470	5	淄博北	9720	9840
G470	6	济南东	11220	11340
G470	7	禹城东	12600	12720
G470	8	德州东	13740	13860
G470	9	天津南	16500	16620
G470	10	北京南	18660	0
G471	0	北京南	0	0
G471	1	天津南	2040	2160
G471	2	德州东	4800	4920
G471	3	济南西	6360	6480
G471	4	济南	7500	7620
G471	5	淄博	10140	10260
G471	6	青州市	11340	12420
G471	7	潍坊	13680	13860
G471	8	即墨北	16980	17100
G471	9	莱阳	18720	18840
G471	10	海阳北	19680	19800
G471	11	烟台	21900	0
G472	0	烟台	0	0
G472	1	桃村北	1680	1800
G472	2	莱阳	3000	3120
G472	3	即墨北	4740	5160
G472	4	潍坊	8280	8580
G472	5	青州市	9840	9960
G472	6	淄博	11040	11160
G472	7	济南	13980	14100
G472	8	济南西	15120	15720
G472	9	北京南	21300	0
G473	0	北京南	0	0
G473	1	廊坊	1260	1380
G473	2	天津南	2460	3060
G473	3	沧州西	4440	4740
G473	4	德州东	6300	6480
G473	5	济南西	7920	8280
G473	6	济南	9240	9360
G473	7	章丘	10800	10920
G473	8	淄博	12300	12420
G473	9	潍坊	14460	14580
G473	10	高密	16260	16380
G473	11	即墨北	18120	18240
G473	12	夏格庄	18960	19080
G473	13	莱阳	20220	20340
G473	14	烟台	23100	0
G474	0	烟台	0	0
G474	1	海阳北	2040	2160
G474	2	莱阳	3000	3120
G474	3	夏格庄	4200	4320
G474	4	即墨北	5100	5160
G474	5	潍坊	8340	8460
G474	6	淄博	10560	10680
G474	7	章丘	12180	12300
G474	8	济南	13860	13980
G474	9	济南西	14940	15060
G474	10	天津南	18840	18960
G474	11	北京南	21000	0
G475	0	北京南	0	0
G475	1	沧州西	3060	3180
G475	2	德州东	4800	5400
G475	3	济南西	6840	7020
G475	4	济南	7980	8100
G475	5	淄博	10680	10800
G475	6	潍坊	12900	13020
G475	7	高密	14640	14760
G475	8	莱阳	17880	18300
G475	9	桃村北	19560	19680
G475	10	烟台南	20640	20760
G475	11	威海	22380	22620
G475	12	文登东	23400	23520
G475	13	荣成	24240	0
G476	0	荣成	0	0
G476	1	文登东	720	780
G476	2	威海	1500	1620
G476	3	牟平	2820	2940
G476	4	烟台南	3600	3720
G476	5	桃村北	4740	4800
G476	6	莱阳	6000	6180
G476	7	高密	9300	9420
G476	8	潍坊	11100	11220
G476	9	昌乐	11940	12060
G476	10	淄博	13680	13800
G476	11	济南	16620	16740
G476	12	济南西	17700	17820
G476	13	沧州西	20580	20700
G476	14	北京南	23760	0
G478	0	荣成	0	0
G478	1	文登东	720	840
G478	2	威海	1560	1680
G478	3	牟平	2880	3000
G478	4	烟台南	3660	3780
G478	5	莱阳	5880	6060
G478	6	即墨北	7680	7800
G478	7	潍坊	10980	11280
G478	8	淄博	13380	13680
G478	9	章丘	15180	15300
G478	10	济南	16860	16980
G478	11	济南西	17940	18600
G478	12	德州东	20040	20460
G478	13	沧州西	22080	22440
G478	14	天津南	23820	24060
G478	15	北京南	26280	0
G481	0	北京南	0	0
G481	1	天津南	2040	2160
G481	2	德州东	4800	4920
G481	3	济南东	7020	7380
G481	4	淄博北	8700	8880
G481	5	潍坊北	10500	10620
G481	6	青岛西	13620	13800
G481	7	日照西	15900	16020
G481	8	赣榆	17760	17880
G481	9	连云港	18840	18960
G481	10	响水县	20880	21000
G481	11	滨海港	21660	21780
G481	12	阜宁东	22680	22800
G481	13	射阳	23340	23460
G481	14	盐城北	24420	0
G482	0	盐城北	0	0
G482	1	射阳	900	1020
G482	2	阜宁东	1560	1680
G482	3	滨海港	2520	2640
G482	4	响水县	3300	3420
G482	5	连云港	5400	5520
G482	6	赣榆	6480	6600
G482	7	日照西	8280	8460
G482	8	青岛西	10620	10740
G482	9	潍坊北	13680	13860
G482	10	淄博北	15480	15660
G482	11	济南东	17040	17400
G482	12	德州东	19380	19920
G482	13	天津南	22560	22680
G482	14	北京南	24720	0
G483/G486	0	鹰潭北	0	0
G483/G486	1	南昌西	2040	2400
G483/G486	2	新余北	4320	4440
G483/G486	3	宜春	5340	5460
G483/G486	4	萍乡北	6540	7020
G483/G486	5	长沙南	9120	10620
G483/G486	6	汨罗东	11700	12060
G483/G486	7	咸宁北	14880	15000
G483/G486	8	武汉	16500	16860
G483/G486	9	信阳东	19440	19560
G483/G486	10	漯河西	21900	22020
G483/G486	11	郑州东	24060	24240
G483/G486	12	安阳东	26700	26820
G483/G486	13	邯郸东	27840	28020
G483/G486	14	石家庄	30360	30600
G483/G486	15	保定东	32760	32880
G483/G486	16	涿州东	34140	34260
G483/G486	17	北京西	35760	0
G484/G485	0	北京西	0	0
G484/G485	1	高碑店东	1800	1920
G484/G485	2	保定东	2880	3000
G484/G485	3	石家庄	5160	5340
G484/G485	4	邢台东	7020	7140
G484/G485	5	邯郸东	8100	8220
G484/G485	6	安阳东	9240	9360
G484/G485	7	郑州东	11940	12180
G484/G485	8	驻马店西	14940	15300
G484/G485	9	信阳东	16800	16920
G484/G485	10	武汉	19560	19800
G484/G485	11	咸宁北	21240	21360
G484/G485	12	岳阳东	23160	23280
G484/G485	13	长沙南	25380	26640
G484/G485	14	萍乡北	28380	28500
G484/G485	15	宜春	29580	30240
G484/G485	16	新余北	31140	31680
G484/G485	17	南昌西	33660	33900
G484/G485	18	进贤南	34980	35340
G484/G485	19	鹰潭北	36660	0
G487	0	北京西	0	0
G487	1	石家庄	4320	4440
G487	2	郑州东	9720	9900
G487	3	武汉	16380	16560
G487	4	庐山	20580	20700
G487	5	南昌西	23340	0
G488	0	南昌西	0	0
G488	1	庐山	2580	2700
G488	2	武汉	6840	7020
G488	3	郑州东	13320	13500
G488	4	石家庄	18480	18600
G488	5	北京西	22620	0
G491	0	北京西	0	0
G491	1	保定东	2460	2580
G491	2	石家庄	4740	4920
G491	3	邢台东	6600	7380
G491	4	邯郸东	8340	8460
G491	5	新乡东	10740	11400
G491	6	郑州东	12720	13080
G491	7	信阳东	17160	17280
G491	8	武汉	19920	20220
G491	9	黄石北	22440	22620
G491	10	庐山	25380	25500
G491	11	共青城	26580	26700
G491	12	南昌西	28440	0
G492	0	南昌西	0	0
G492	1	庐山	3300	3420
G492	2	大冶北	6420	6540
G492	3	黄石北	7080	7200
G492	4	武汉	9480	9720
G492	5	信阳东	12300	12420
G492	6	郑州东	16560	16740
G492	7	新乡东	17940	18120
G492	8	邯郸东	20640	20940
G492	9	石家庄	23280	23520
G492	10	保定东	25620	25740
G492	11	涿州东	27000	27120
G492	12	北京西	28620	0
G495/G498	0	大连北	0	0
G495/G498	1	营口东	3240	3300
G495/G498	2	天津西	14280	14460
G495/G498	3	北京南	16740	0
G496/G497	0	北京南	0	0
G496/G497	1	天津西	2100	2280
G496/G497	2	营口东	13440	13500
G496/G497	3	大连北	16680	0
G502	0	长沙南	0	0
G502	1	汨罗东	1080	1200
G502	2	赤壁北	3420	3540
G502	3	武汉	5520	5700
G502	4	郑州东	12180	12420
G502	5	新乡东	13620	14160
G502	6	邢台东	17220	17520
G502	7	石家庄	19200	19320
G502	8	保定东	21420	21540
G502	9	高碑店东	22560	22680
G502	10	北京西	24480	0
G503	0	北京西	0	0
G503	1	保定东	2460	2580
G503	2	石家庄	4740	5100
G503	3	安阳东	8160	8280
G503	4	郑州东	10800	10980
G503	5	许昌东	12300	12420
G503	6	漯河西	13380	13500
G503	7	武汉	18120	18480
G503	8	汨罗东	22320	22440
G503	9	长沙南	23580	0
G505	0	北京西	0	0
G505	1	保定东	2460	2580
G505	2	石家庄	4740	4980
G505	3	邢台东	6660	6780
G505	4	邯郸东	7740	7860
G505	5	鹤壁东	9540	9660
G505	6	郑州东	11640	11820
G505	7	驻马店西	14580	14700
G505	8	孝感北	16980	17100
G505	9	武汉	18960	19140
G505	10	赤壁北	21120	21240
G505	11	岳阳东	22560	22680
G505	12	长沙南	24720	0
G506	0	长沙南	0	0
G506	1	岳阳东	2040	2160
G506	2	咸宁北	3960	4080
G506	3	武汉	5580	5940
G506	4	信阳东	8520	8640
G506	5	漯河西	10920	11040
G506	6	郑州东	13080	13380
G506	7	安阳东	15840	16200
G506	8	邯郸东	17220	17760
G506	9	石家庄	20160	20400
G506	10	定州东	21780	21900
G506	11	北京西	25140	0
G507	0	北京西	0	0
G507	1	正定机场	3840	4260
G507	2	石家庄	5100	5640
G507	3	邯郸东	7980	8160
G507	4	安阳东	9180	9300
G507	5	鹤壁东	10200	10320
G507	6	郑州东	12300	12480
G507	7	许昌东	13860	13980
G507	8	信阳东	17100	17220
G507	9	汉口	20280	0
G508	0	汉口	0	0
G508	1	信阳东	2940	3060
G508	2	驻马店西	4560	4680
G508	3	漯河西	5760	5880
G508	4	许昌东	6900	7020
G508	5	郑州东	8340	8520
G508	6	鹤壁东	10440	10560
G508	7	邯郸东	12180	12300
G508	8	石家庄	14640	14760
G508	9	北京西	19080	0
G509	0	北京西	0	0
G509	1	石家庄	4020	4140
G509	2	郑州东	9060	9240
G509	3	汉口	15840	0
G510	0	武汉	0	0
G510	1	孝感北	1800	1920
G510	2	信阳东	3000	3120
G510	3	驻马店西	4620	4980
G510	4	漯河西	6060	6180
G510	5	郑州东	8220	8580
G510	6	新乡东	9840	10020
G510	7	邯郸东	12300	12420
G510	8	石家庄	14760	14940
G510	9	涿州东	18060	18240
G510	10	北京西	19740	0
G511	0	北京西	0	0
G511	1	定州东	3240	3360
G511	2	石家庄	4740	4980
G511	3	邢台东	6660	6780
G511	4	邯郸东	7740	8280
G511	5	安阳东	9300	9420
G511	6	新乡东	10980	11100
G511	7	郑州东	12360	12540
G511	8	漯河西	14520	14640
G511	9	汉口	19680	0
G512	0	汉口	0	0
G512	1	信阳东	3060	3180
G512	2	驻马店西	4680	4800
G512	3	郑州东	7680	7860
G512	4	鹤壁东	9720	9840
G512	5	安阳东	10740	10860
G512	6	邢台东	12540	12660
G512	7	石家庄	14340	14580
G512	8	定州东	15960	16620
G512	9	北京西	20100	0
G516	0	武汉	0	0
G516	1	郑州东	6240	6420
G516	2	石家庄	11400	11520
G516	3	北京西	15600	0
G517	0	北京西	0	0
G517	1	涿州东	1500	1680
G517	2	高碑店东	2280	2700
G517	3	保定东	3660	3840
G517	4	定州东	4920	5040
G517	5	石家庄	6420	6600
G517	6	邯郸东	8940	9060
G517	7	郑州东	12240	13320
G517	8	驻马店西	16200	16320
G517	9	武汉	20340	0
G518	0	汉口	0	0
G518	1	信阳东	2940	3360
G518	2	郑州东	7500	7680
G518	3	邯郸东	10980	11100
G518	4	石家庄	13440	13740
G518	5	北京西	18060	0
G519	0	北京西	0	0
G519	1	高碑店东	1800	1920
G519	2	石家庄	4740	5160
G519	3	邯郸东	7500	7620
G519	4	安阳东	8640	8760
G519	5	新乡东	10320	10440
G519	6	郑州东	11700	11880
G519	7	许昌东	13200	13320
G519	8	驻马店西	15060	15180
G519	9	信阳东	16680	16860
G519	10	武汉	19500	0
G520	0	汉口	0	0
G520	1	郑州东	6600	6780
G520	2	石家庄	11700	11880
G520	3	北京西	16020	0
G521	0	北京西	0	0
G521	1	高碑店东	1800	1920
G521	2	保定东	2880	3000
G521	3	石家庄	5160	5340
G521	4	邯郸东	7680	7860
G521	5	安阳东	8880	9000
G521	6	郑州东	11580	12240
G521	7	许昌东	13560	14100
G521	8	漯河西	15060	15180
G521	9	驻马店西	16260	16380
G521	10	明港东	17400	17520
G521	11	信阳东	18300	18420
G521	12	孝感北	19500	19620
G521	13	汉口	21900	0
G524	0	汉口	0	0
G524	1	信阳东	3060	3240
G524	2	漯河西	5520	5700
G524	3	郑州东	7800	8040
G524	4	鹤壁东	9900	10020
G524	5	安阳东	10920	11040
G524	6	石家庄	14100	14220
G524	7	保定东	16380	16500
G524	8	高碑店东	17460	17580
G524	9	北京西	19380	0
G525	0	北京西	0	0
G525	1	定州东	3240	3360
G525	2	石家庄	4740	4980
G525	3	邯郸东	7320	7440
G525	4	安阳东	8460	8580
G525	5	鹤壁东	9480	9600
G525	6	郑州东	11520	11700
G525	7	许昌东	13020	13140
G525	8	漯河西	14100	14220
G525	9	驻马店西	15300	15420
G525	10	信阳东	16920	17040
G525	11	汉口	20100	0
G527	0	北京西	0	0
G527	1	正定机场	3780	3900
G527	2	石家庄	4740	4920
G527	3	郑州东	10200	10380
G527	4	武汉	16680	0
G528	0	武汉	0	0
G528	1	信阳东	2580	2700
G528	2	驻马店西	4200	4320
G528	3	郑州东	7200	7440
G528	4	安阳东	9960	10620
G528	5	邯郸东	11640	11820
G528	6	石家庄	14100	14400
G528	7	正定机场	15240	15600
G528	8	北京西	19380	0
G530	0	北海	0	0
G530	1	南宁	4920	6180
G530	2	南宁东	6840	7080
G530	3	柳州	10920	11100
G530	4	桂林北	15540	15720
G530	5	长沙南	25380	25620
G530	6	武汉	30540	30720
G530	7	郑州东	37080	37380
G530	8	石家庄	42300	42540
G530	9	北京西	46620	0
G531	0	石家庄	0	0
G531	1	邢台东	1620	1860
G531	2	鹤壁东	4200	4320
G531	3	郑州东	6240	6720
G531	4	许昌东	8040	8460
G531	5	驻马店西	10260	11100
G531	6	明港东	12120	12240
G531	7	信阳东	13020	14160
G531	8	孝感北	15240	15660
G531	9	武汉	17520	17940
G531	10	岳阳东	21060	21420
G531	11	长沙南	23460	23700
G531	12	衡阳东	25980	26100
G531	13	郴州西	28080	28200
G531	14	清远	31620	31740
G531	15	广州南	33540	33780
G531	16	虎门	34800	34920
G531	17	深圳北	35940	0
G532	0	深圳北	0	0
G532	1	虎门	1020	1140
G532	2	广州南	2160	2400
G532	3	韶关	5460	5640
G532	4	郴州西	7500	7620
G532	5	长沙南	11820	12120
G532	6	咸宁北	15600	15720
G532	7	武汉	17220	18000
G532	8	信阳东	20580	20940
G532	9	郑州东	25020	25800
G532	10	鹤壁东	27660	27780
G532	11	邯郸东	29400	29520
G532	12	高邑西	31260	31440
G532	13	石家庄	32400	0
G533	0	北京西	0	0
G533	1	石家庄	4020	4140
G533	2	郑州东	9000	9180
G533	3	武汉	15480	15660
G533	4	长沙南	20340	20580
G533	5	娄底南	22680	22800
G533	6	邵阳	25260	0
G534	0	长沙南	0	0
G534	1	岳阳东	1980	2100
G534	2	武汉	5100	5280
G534	3	孝感北	7080	7200
G534	4	信阳东	8280	8400
G534	5	驻马店西	9900	10020
G534	6	郑州东	12840	13020
G534	7	新乡东	14280	14400
G534	8	安阳东	15900	16020
G534	9	邢台东	17760	18300
G534	10	石家庄	19980	20160
G534	11	保定东	22320	22440
G534	12	高碑店东	23460	23580
G534	13	涿州东	24120	24240
G534	14	北京西	25740	0
G535	0	长沙南	0	0
G535	1	衡山西	1740	1860
G535	2	衡阳东	2640	2820
G535	3	祁东	4560	4680
G535	4	永州	6300	6540
G535	5	东安东	7560	7680
G535	6	全州南	9060	9180
G535	7	桂林北	11760	0
G536	0	桂林北	0	0
G536	1	兴安北	1500	1680
G536	2	全州南	2940	3120
G536	3	永州	5280	5520
G536	4	祁阳	6480	6600
G536	5	衡阳东	8940	9120
