type	departureCityId	arrivalCityId	departureStationCode	departureTerminalName	arrivalStationCode	arrivalTerminalName	departureDateTime	arrivalDateTime	carrier	code	seatClass	price	remainingSeats	totalSeats
FLIGHT	C005	C190	PVG	T2	SZX	T3	2026-06-14T20:10:00	2026-06-14T22:45:00	东方航空	MU7082	公务舱	1660	7	8
FLIGHT	C005	C190	SHA	T2	SZX	T3	2026-06-14T21:35:00	2026-06-15T00:10:00	东方航空	MU7083	经济舱	640	22	36
FLIGHT	C005	C190	SHA	T2	SZX	T3	2026-06-14T21:35:00	2026-06-15T00:10:00	东方航空	MU7083	公务舱	1660	6	8
FLIGHT	C190	C005	SZX	T3	SHA	T2	2026-06-14T17:20:00	2026-06-14T19:55:00	深圳航空	ZH7090	经济舱	640	24	36
FLIGHT	C190	C005	SZX	T3	SHA	T2	2026-06-14T17:20:00	2026-06-14T19:55:00	深圳航空	ZH7090	公务舱	1660	8	8
FLIGHT	C190	C005	SZX	T3	PVG	T2	2026-06-14T18:45:00	2026-06-14T21:20:00	深圳航空	ZH7091	经济舱	640	23	36
FLIGHT	C190	C005	SZX	T3	PVG	T2	2026-06-14T18:45:00	2026-06-14T21:20:00	深圳航空	ZH7091	公务舱	1660	7	8
FLIGHT	C190	C005	SZX	T3	SHA	T2	2026-06-14T20:10:00	2026-06-14T22:45:00	深圳航空	ZH7092	经济舱	640	22	36
FLIGHT	C190	C005	SZX	T3	SHA	T2	2026-06-14T20:10:00	2026-06-14T22:45:00	深圳航空	ZH7092	公务舱	1660	6	8
FLIGHT	C190	C005	SZX	T3	PVG	T2	2026-06-14T21:35:00	2026-06-15T00:10:00	深圳航空	ZH7093	经济舱	640	21	36
FLIGHT	C190	C005	SZX	T3	PVG	T2	2026-06-14T21:35:00	2026-06-15T00:10:00	深圳航空	ZH7093	公务舱	1660	5	8
FLIGHT	C039	C128	PKX	T2	CTU	T2	2026-06-14T17:20:00	2026-06-14T20:20:00	中国国航	CA7100	经济舱	690	23	36
FLIGHT	C039	C128	PKX	T2	CTU	T2	2026-06-14T17:20:00	2026-06-14T20:20:00	中国国航	CA7100	公务舱	1790	7	8
FLIGHT	C039	C128	PEK	T3	TFU	T2	2026-06-14T18:45:00	2026-06-14T21:45:00	中国国航	CA7101	经济舱	690	22	36
FLIGHT	C039	C128	PEK	T3	TFU	T2	2026-06-14T18:45:00	2026-06-14T21:45:00	中国国航	CA7101	公务舱	1790	6	8
FLIGHT	C039	C128	PKX	T2	CTU	T2	2026-06-14T20:10:00	2026-06-14T23:10:00	中国国航	CA7102	经济舱	690	21	36
FLIGHT	C039	C128	PKX	T2	CTU	T2	2026-06-14T20:10:00	2026-06-14T23:10:00	中国国航	CA7102	公务舱	1790	5	8
FLIGHT	C039	C128	PEK	T3	TFU	T2	2026-06-14T21:35:00	2026-06-15T00:35:00	中国国航	CA7103	经济舱	690	20	36
FLIGHT	C039	C128	PEK	T3	TFU	T2	2026-06-14T21:35:00	2026-06-15T00:35:00	中国国航	CA7103	公务舱	1790	8	8
FLIGHT	C128	C039	TFU	T2	PEK	T3	2026-06-14T17:20:00	2026-06-14T20:20:00	四川航空	3U7110	经济舱	690	22	36
FLIGHT	C128	C039	TFU	T2	PEK	T3	2026-06-14T17:20:00	2026-06-14T20:20:00	四川航空	3U7110	公务舱	1790	6	8
FLIGHT	C128	C039	CTU	T2	PKX	T2	2026-06-14T18:45:00	2026-06-14T21:45:00	四川航空	3U7111	经济舱	690	21	36
FLIGHT	C128	C039	CTU	T2	PKX	T2	2026-06-14T18:45:00	2026-06-14T21:45:00	四川航空	3U7111	公务舱	1790	5	8
FLIGHT	C128	C039	TFU	T2	PEK	T3	2026-06-14T20:10:00	2026-06-14T23:10:00	四川航空	3U7112	经济舱	690	20	36
FLIGHT	C128	C039	TFU	T2	PEK	T3	2026-06-14T20:10:00	2026-06-14T23:10:00	四川航空	3U7112	公务舱	1790	8	8
FLIGHT	C128	C039	CTU	T2	PKX	T2	2026-06-14T21:35:00	2026-06-15T00:35:00	四川航空	3U7113	经济舱	690	19	36
FLIGHT	C128	C039	CTU	T2	PKX	T2	2026-06-14T21:35:00	2026-06-15T00:35:00	四川航空	3U7113	公务舱	1790	7	8
FLIGHT	C005	C128	PVG	T2	CTU	T2	2026-06-14T17:20:00	2026-06-14T20:30:00	东方航空	MU7120	经济舱	720	21	36
FLIGHT	C005	C128	PVG	T2	CTU	T2	2026-06-14T17:20:00	2026-06-14T20:30:00	东方航空	MU7120	公务舱	1870	5	8
FLIGHT	C005	C128	SHA	T2	TFU	T2	2026-06-14T18:45:00	2026-06-14T21:55:00	东方航空	MU7121	经济舱	720	20	36
FLIGHT	C005	C128	SHA	T2	TFU	T2	2026-06-14T18:45:00	2026-06-14T21:55:00	东方航空	MU7121	公务舱	1870	8	8
FLIGHT	C005	C128	PVG	T2	CTU	T2	2026-06-14T20:10:00	2026-06-14T23:20:00	东方航空	MU7122	经济舱	720	19	36
FLIGHT	C005	C128	PVG	T2	CTU	T2	2026-06-14T20:10:00	2026-06-14T23:20:00	东方航空	MU7122	公务舱	1870	7	8
FLIGHT	C005	C128	SHA	T2	TFU	T2	2026-06-14T21:35:00	2026-06-15T00:45:00	东方航空	MU7123	经济舱	720	36	36
FLIGHT	C005	C128	SHA	T2	TFU	T2	2026-06-14T21:35:00	2026-06-15T00:45:00	东方航空	MU7123	公务舱	1870	6	8
FLIGHT	C128	C005	TFU	T2	SHA	T2	2026-06-14T17:20:00	2026-06-14T20:30:00	四川航空	3U7130	经济舱	720	20	36
FLIGHT	C128	C005	TFU	T2	SHA	T2	2026-06-14T17:20:00	2026-06-14T20:30:00	四川航空	3U7130	公务舱	1870	8	8
FLIGHT	C128	C005	CTU	T2	PVG	T2	2026-06-14T18:45:00	2026-06-14T21:55:00	四川航空	3U7131	经济舱	720	19	36
FLIGHT	C128	C005	CTU	T2	PVG	T2	2026-06-14T18:45:00	2026-06-14T21:55:00	四川航空	3U7131	公务舱	1870	7	8
FLIGHT	C128	C005	TFU	T2	SHA	T2	2026-06-14T20:10:00	2026-06-14T23:20:00	四川航空	3U7132	经济舱	720	36	36
FLIGHT	C128	C005	TFU	T2	SHA	T2	2026-06-14T20:10:00	2026-06-14T23:20:00	四川航空	3U7132	公务舱	1870	6	8
FLIGHT	C128	C005	CTU	T2	PVG	T2	2026-06-14T21:35:00	2026-06-15T00:45:00	四川航空	3U7133	经济舱	720	35	36
FLIGHT	C128	C005	CTU	T2	PVG	T2	2026-06-14T21:35:00	2026-06-15T00:45:00	四川航空	3U7133	公务舱	1870	5	8
FLIGHT	C112	C128	CAN	T2	CTU	T2	2026-06-14T17:20:00	2026-06-14T19:40:00	南方航空	CZ7140	经济舱	560	19	36
FLIGHT	C112	C128	CAN	T2	CTU	T2	2026-06-14T17:20:00	2026-06-14T19:40:00	南方航空	CZ7140	公务舱	1460	7	8
FLIGHT	C112	C128	CAN	T2	TFU	T2	2026-06-14T18:45:00	2026-06-14T21:05:00	南方航空	CZ7141	经济舱	560	36	36
FLIGHT	C112	C128	CAN	T2	TFU	T2	2026-06-14T18:45:00	2026-06-14T21:05:00	南方航空	CZ7141	公务舱	1460	6	8
FLIGHT	C112	C128	CAN	T2	CTU	T2	2026-06-14T20:10:00	2026-06-14T22:30:00	南方航空	CZ7142	经济舱	560	35	36
FLIGHT	C112	C128	CAN	T2	CTU	T2	2026-06-14T20:10:00	2026-06-14T22:30:00	南方航空	CZ7142	公务舱	1460	5	8
FLIGHT	C112	C128	CAN	T2	TFU	T2	2026-06-14T21:35:00	2026-06-14T23:55:00	南方航空	CZ7143	经济舱	560	34	36
FLIGHT	C112	C128	CAN	T2	TFU	T2	2026-06-14T21:35:00	2026-06-14T23:55:00	南方航空	CZ7143	公务舱	1460	8	8
FLIGHT	C128	C112	TFU	T2	CAN	T2	2026-06-14T17:20:00	2026-06-14T19:40:00	四川航空	3U7150	经济舱	560	36	36
FLIGHT	C128	C112	TFU	T2	CAN	T2	2026-06-14T17:20:00	2026-06-14T19:40:00	四川航空	3U7150	公务舱	1460	6	8
FLIGHT	C128	C112	CTU	T2	CAN	T2	2026-06-14T18:45:00	2026-06-14T21:05:00	四川航空	3U7151	经济舱	560	35	36
FLIGHT	C128	C112	CTU	T2	CAN	T2	2026-06-14T18:45:00	2026-06-14T21:05:00	四川航空	3U7151	公务舱	1460	5	8
FLIGHT	C128	C112	TFU	T2	CAN	T2	2026-06-14T20:10:00	2026-06-14T22:30:00	四川航空	3U7152	经济舱	560	34	36
FLIGHT	C128	C112	TFU	T2	CAN	T2	2026-06-14T20:10:00	2026-06-14T22:30:00	四川航空	3U7152	公务舱	1460	8	8
FLIGHT	C128	C112	CTU	T2	CAN	T2	2026-06-14T21:35:00	2026-06-14T23:55:00	四川航空	3U7153	经济舱	560	33	36
FLIGHT	C128	C112	CTU	T2	CAN	T2	2026-06-14T21:35:00	2026-06-14T23:55:00	四川航空	3U7153	公务舱	1460	7	8
FLIGHT	C039	C153	PKX	T2	HGH	T4	2026-06-14T17:20:00	2026-06-14T19:30:00	中国国航	CA7160	经济舱	480	35	36
FLIGHT	C039	C153	PKX	T2	HGH	T4	2026-06-14T17:20:00	2026-06-14T19:30:00	中国国航	CA7160	公务舱	1250	5	8
FLIGHT	C039	C153	PEK	T3	HGH	T4	2026-06-14T18:45:00	2026-06-14T20:55:00	中国国航	CA7161	经济舱	480	34	36
FLIGHT	C039	C153	PEK	T3	HGH	T4	2026-06-14T18:45:00	2026-06-14T20:55:00	中国国航	CA7161	公务舱	1250	8	8
FLIGHT	C039	C153	PKX	T2	HGH	T4	2026-06-14T20:10:00	2026-06-14T22:20:00	中国国航	CA7162	经济舱	480	33	36
FLIGHT	C039	C153	PKX	T2	HGH	T4	2026-06-14T20:10:00	2026-06-14T22:20:00	中国国航	CA7162	公务舱	1250	7	8
FLIGHT	C039	C153	PEK	T3	HGH	T4	2026-06-14T21:35:00	2026-06-14T23:45:00	中国国航	CA7163	经济舱	480	32	36
FLIGHT	C039	C153	PEK	T3	HGH	T4	2026-06-14T21:35:00	2026-06-14T23:45:00	中国国航	CA7163	公务舱	1250	6	8
FLIGHT	C153	C039	HGH	T4	PEK	T3	2026-06-14T17:20:00	2026-06-14T19:30:00	海南航空	HU7170	经济舱	480	34	36
FLIGHT	C153	C039	HGH	T4	PEK	T3	2026-06-14T17:20:00	2026-06-14T19:30:00	海南航空	HU7170	公务舱	1250	8	8
FLIGHT	C153	C039	HGH	T4	PKX	T2	2026-06-14T18:45:00	2026-06-14T20:55:00	海南航空	HU7171	经济舱	480	33	36
FLIGHT	C153	C039	HGH	T4	PKX	T2	2026-06-14T18:45:00	2026-06-14T20:55:00	海南航空	HU7171	公务舱	1250	7	8
FLIGHT	C153	C039	HGH	T4	PEK	T3	2026-06-14T20:10:00	2026-06-14T22:20:00	海南航空	HU7172	经济舱	480	32	36
FLIGHT	C153	C039	HGH	T4	PEK	T3	2026-06-14T20:10:00	2026-06-14T22:20:00	海南航空	HU7172	公务舱	1250	6	8
FLIGHT	C153	C039	HGH	T4	PKX	T2	2026-06-14T21:35:00	2026-06-14T23:45:00	海南航空	HU7173	经济舱	480	31	36
FLIGHT	C153	C039	HGH	T4	PKX	T2	2026-06-14T21:35:00	2026-06-14T23:45:00	海南航空	HU7173	公务舱	1250	5	8
FLIGHT	C005	C246	PVG	T2	XIY	T3	2026-06-14T17:20:00	2026-06-14T20:00:00	东方航空	MU7180	经济舱	650	33	36
FLIGHT	C005	C246	PVG	T2	XIY	T3	2026-06-14T17:20:00	2026-06-14T20:00:00	东方航空	MU7180	公务舱	1690	7	8
FLIGHT	C005	C246	SHA	T2	XIY	T3	2026-06-14T18:45:00	2026-06-14T21:25:00	东方航空	MU7181	经济舱	650	32	36
FLIGHT	C005	C246	SHA	T2	XIY	T3	2026-06-14T18:45:00	2026-06-14T21:25:00	东方航空	MU7181	公务舱	1690	6	8
FLIGHT	C005	C246	PVG	T2	XIY	T3	2026-06-14T20:10:00	2026-06-14T22:50:00	东方航空	MU7182	经济舱	650	31	36
FLIGHT	C005	C246	PVG	T2	XIY	T3	2026-06-14T20:10:00	2026-06-14T22:50:00	东方航空	MU7182	公务舱	1690	5	8
FLIGHT	C005	C246	SHA	T2	XIY	T3	2026-06-14T21:35:00	2026-06-15T00:15:00	东方航空	MU7183	经济舱	650	30	36
FLIGHT	C005	C246	SHA	T2	XIY	T3	2026-06-14T21:35:00	2026-06-15T00:15:00	东方航空	MU7183	公务舱	1690	8	8
FLIGHT	C246	C005	XIY	T3	SHA	T2	2026-06-14T17:20:00	2026-06-14T20:00:00	海南航空	HU7190	经济舱	650	32	36
FLIGHT	C246	C005	XIY	T3	SHA	T2	2026-06-14T17:20:00	2026-06-14T20:00:00	海南航空	HU7190	公务舱	1690	6	8
FLIGHT	C246	C005	XIY	T3	PVG	T2	2026-06-14T18:45:00	2026-06-14T21:25:00	海南航空	HU7191	经济舱	650	31	36
FLIGHT	C246	C005	XIY	T3	PVG	T2	2026-06-14T18:45:00	2026-06-14T21:25:00	海南航空	HU7191	公务舱	1690	5	8
FLIGHT	C246	C005	XIY	T3	SHA	T2	2026-06-14T20:10:00	2026-06-14T22:50:00	海南航空	HU7192	经济舱	650	30	36
FLIGHT	C246	C005	XIY	T3	SHA	T2	2026-06-14T20:10:00	2026-06-14T22:50:00	海南航空	HU7192	公务舱	1690	8	8
FLIGHT	C246	C005	XIY	T3	PVG	T2	2026-06-14T21:35:00	2026-06-15T00:15:00	海南航空	HU7193	经济舱	650	29	36
FLIGHT	C246	C005	XIY	T3	PVG	T2	2026-06-14T21:35:00	2026-06-15T00:15:00	海南航空	HU7193	公务舱	1690	7	8
FLIGHT	C039	C272	PKX	T2	CKG	T3	2026-06-14T17:20:00	2026-06-14T20:10:00	中国国航	CA7200	经济舱	680	31	36
FLIGHT	C039	C272	PKX	T2	CKG	T3	2026-06-14T17:20:00	2026-06-14T20:10:00	中国国航	CA7200	公务舱	1770	5	8
FLIGHT	C039	C272	PEK	T3	CKG	T3	2026-06-14T18:45:00	2026-06-14T21:35:00	中国国航	CA7201	经济舱	680	30	36
FLIGHT	C039	C272	PEK	T3	CKG	T3	2026-06-14T18:45:00	2026-06-14T21:35:00	中国国航	CA7201	公务舱	1770	8	8
FLIGHT	C039	C272	PKX	T2	CKG	T3	2026-06-14T20:10:00	2026-06-14T23:00:00	中国国航	CA7202	经济舱	680	29	36
FLIGHT	C039	C272	PKX	T2	CKG	T3	2026-06-14T20:10:00	2026-06-14T23:00:00	中国国航	CA7202	公务舱	1770	7	8
FLIGHT	C039	C272	PEK	T3	CKG	T3	2026-06-14T21:35:00	2026-06-15T00:25:00	中国国航	CA7203	经济舱	680	28	36
FLIGHT	C039	C272	PEK	T3	CKG	T3	2026-06-14T21:35:00	2026-06-15T00:25:00	中国国航	CA7203	公务舱	1770	6	8
FLIGHT	C272	C039	CKG	T3	PEK	T3	2026-06-14T17:20:00	2026-06-14T20:10:00	四川航空	3U7210	经济舱	680	30	36
FLIGHT	C272	C039	CKG	T3	PEK	T3	2026-06-14T17:20:00	2026-06-14T20:10:00	四川航空	3U7210	公务舱	1770	8	8
FLIGHT	C272	C039	CKG	T3	PKX	T2	2026-06-14T18:45:00	2026-06-14T21:35:00	四川航空	3U7211	经济舱	680	29	36
FLIGHT	C272	C039	CKG	T3	PKX	T2	2026-06-14T18:45:00	2026-06-14T21:35:00	四川航空	3U7211	公务舱	1770	7	8
FLIGHT	C272	C039	CKG	T3	PEK	T3	2026-06-14T20:10:00	2026-06-14T23:00:00	四川航空	3U7212	经济舱	680	28	36
FLIGHT	C272	C039	CKG	T3	PEK	T3	2026-06-14T20:10:00	2026-06-14T23:00:00	四川航空	3U7212	公务舱	1770	6	8
FLIGHT	C272	C039	CKG	T3	PKX	T2	2026-06-14T21:35:00	2026-06-15T00:25:00	四川航空	3U7213	经济舱	680	27	36
FLIGHT	C272	C039	CKG	T3	PKX	T2	2026-06-14T21:35:00	2026-06-15T00:25:00	四川航空	3U7213	公务舱	1770	5	8
FLIGHT	C039	C005	PEK	T3	PVG	T2	2026-06-15T17:20:00	2026-06-15T19:45:00	中国国航	CA7000	经济舱	520	32	36
FLIGHT	C039	C005	PEK	T3	PVG	T2	2026-06-15T17:20:00	2026-06-15T19:45:00	中国国航	CA7000	公务舱	1350	8	8
FLIGHT	C039	C005	PKX	T2	SHA	T2	2026-06-15T18:45:00	2026-06-15T21:10:00	中国国航	CA7001	经济舱	520	31	36
FLIGHT	C039	C005	PKX	T2	SHA	T2	2026-06-15T18:45:00	2026-06-15T21:10:00	中国国航	CA7001	公务舱	1350	7	8
FLIGHT	C039	C005	PEK	T3	PVG	T2	2026-06-15T20:10:00	2026-06-15T22:35:00	中国国航	CA7002	经济舱	520	30	36
FLIGHT	C039	C005	PEK	T3	PVG	T2	2026-06-15T20:10:00	2026-06-15T22:35:00	中国国航	CA7002	公务舱	1350	6	8
FLIGHT	C039	C005	PKX	T2	SHA	T2	2026-06-15T21:35:00	2026-06-16T00:00:00	中国国航	CA7003	经济舱	520	29	36
FLIGHT	C039	C005	PKX	T2	SHA	T2	2026-06-15T21:35:00	2026-06-16T00:00:00	中国国航	CA7003	公务舱	1350	5	8
FLIGHT	C005	C039	SHA	T2	PKX	T2	2026-06-15T17:20:00	2026-06-15T19:45:00	东方航空	MU7010	经济舱	520	31	36
FLIGHT	C005	C039	SHA	T2	PKX	T2	2026-06-15T17:20:00	2026-06-15T19:45:00	东方航空	MU7010	公务舱	1350	7	8
FLIGHT	C005	C039	PVG	T2	PEK	T3	2026-06-15T18:45:00	2026-06-15T21:10:00	东方航空	MU7011	经济舱	520	30	36
FLIGHT	C005	C039	PVG	T2	PEK	T3	2026-06-15T18:45:00	2026-06-15T21:10:00	东方航空	MU7011	公务舱	1350	6	8
FLIGHT	C005	C039	SHA	T2	PKX	T2	2026-06-15T20:10:00	2026-06-15T22:35:00	东方航空	MU7012	经济舱	520	29	36
FLIGHT	C005	C039	SHA	T2	PKX	T2	2026-06-15T20:10:00	2026-06-15T22:35:00	东方航空	MU7012	公务舱	1350	5	8
FLIGHT	C005	C039	PVG	T2	PEK	T3	2026-06-15T21:35:00	2026-06-16T00:00:00	东方航空	MU7013	经济舱	520	28	36
FLIGHT	C005	C039	PVG	T2	PEK	T3	2026-06-15T21:35:00	2026-06-16T00:00:00	东方航空	MU7013	公务舱	1350	8	8
FLIGHT	C039	C112	PEK	T3	CAN	T2	2026-06-15T17:20:00	2026-06-15T20:35:00	中国国航	CA7020	经济舱	720	30	36
FLIGHT	C039	C112	PEK	T3	CAN	T2	2026-06-15T17:20:00	2026-06-15T20:35:00	中国国航	CA7020	公务舱	1870	6	8
FLIGHT	C039	C112	PKX	T2	CAN	T2	2026-06-15T18:45:00	2026-06-15T22:00:00	中国国航	CA7021	经济舱	720	29	36
FLIGHT	C039	C112	PKX	T2	CAN	T2	2026-06-15T18:45:00	2026-06-15T22:00:00	中国国航	CA7021	公务舱	1870	5	8
FLIGHT	C039	C112	PEK	T3	CAN	T2	2026-06-15T20:10:00	2026-06-15T23:25:00	中国国航	CA7022	经济舱	720	28	36
FLIGHT	C039	C112	PEK	T3	CAN	T2	2026-06-15T20:10:00	2026-06-15T23:25:00	中国国航	CA7022	公务舱	1870	8	8
FLIGHT	C039	C112	PKX	T2	CAN	T2	2026-06-15T21:35:00	2026-06-16T00:50:00	中国国航	CA7023	经济舱	720	27	36
FLIGHT	C039	C112	PKX	T2	CAN	T2	2026-06-15T21:35:00	2026-06-16T00:50:00	中国国航	CA7023	公务舱	1870	7	8
FLIGHT	C112	C039	CAN	T2	PKX	T2	2026-06-15T17:20:00	2026-06-15T20:35:00	南方航空	CZ7030	经济舱	720	29	36
FLIGHT	C112	C039	CAN	T2	PKX	T2	2026-06-15T17:20:00	2026-06-15T20:35:00	南方航空	CZ7030	公务舱	1870	5	8
FLIGHT	C112	C039	CAN	T2	PEK	T3	2026-06-15T18:45:00	2026-06-15T22:00:00	南方航空	CZ7031	经济舱	720	28	36
FLIGHT	C112	C039	CAN	T2	PEK	T3	2026-06-15T18:45:00	2026-06-15T22:00:00	南方航空	CZ7031	公务舱	1870	8	8
FLIGHT	C112	C039	CAN	T2	PKX	T2	2026-06-15T20:10:00	2026-06-15T23:25:00	南方航空	CZ7032	经济舱	720	27	36
FLIGHT	C112	C039	CAN	T2	PKX	T2	2026-06-15T20:10:00	2026-06-15T23:25:00	南方航空	CZ7032	公务舱	1870	7	8
FLIGHT	C112	C039	CAN	T2	PEK	T3	2026-06-15T21:35:00	2026-06-16T00:50:00	南方航空	CZ7033	经济舱	720	26	36
FLIGHT	C112	C039	CAN	T2	PEK	T3	2026-06-15T21:35:00	2026-06-16T00:50:00	南方航空	CZ7033	公务舱	1870	6	8
FLIGHT	C039	C190	PEK	T3	SZX	T3	2026-06-15T17:20:00	2026-06-15T20:45:00	中国国航	CA7040	经济舱	760	28	36
FLIGHT	C039	C190	PEK	T3	SZX	T3	2026-06-15T17:20:00	2026-06-15T20:45:00	中国国航	CA7040	公务舱	1980	8	8
FLIGHT	C039	C190	PKX	T2	SZX	T3	2026-06-15T18:45:00	2026-06-15T22:10:00	中国国航	CA7041	经济舱	760	27	36
FLIGHT	C039	C190	PKX	T2	SZX	T3	2026-06-15T18:45:00	2026-06-15T22:10:00	中国国航	CA7041	公务舱	1980	7	8
FLIGHT	C039	C190	PEK	T3	SZX	T3	2026-06-15T20:10:00	2026-06-15T23:35:00	中国国航	CA7042	经济舱	760	26	36
FLIGHT	C039	C190	PEK	T3	SZX	T3	2026-06-15T20:10:00	2026-06-15T23:35:00	中国国航	CA7042	公务舱	1980	6	8
FLIGHT	C039	C190	PKX	T2	SZX	T3	2026-06-15T21:35:00	2026-06-16T01:00:00	中国国航	CA7043	经济舱	760	25	36
FLIGHT	C039	C190	PKX	T2	SZX	T3	2026-06-15T21:35:00	2026-06-16T01:00:00	中国国航	CA7043	公务舱	1980	5	8
FLIGHT	C190	C039	SZX	T3	PKX	T2	2026-06-15T17:20:00	2026-06-15T20:45:00	深圳航空	ZH7050	经济舱	760	27	36
FLIGHT	C190	C039	SZX	T3	PKX	T2	2026-06-15T17:20:00	2026-06-15T20:45:00	深圳航空	ZH7050	公务舱	1980	7	8
FLIGHT	C190	C039	SZX	T3	PEK	T3	2026-06-15T18:45:00	2026-06-15T22:10:00	深圳航空	ZH7051	经济舱	760	26	36
FLIGHT	C190	C039	SZX	T3	PEK	T3	2026-06-15T18:45:00	2026-06-15T22:10:00	深圳航空	ZH7051	公务舱	1980	6	8
FLIGHT	C190	C039	SZX	T3	PKX	T2	2026-06-15T20:10:00	2026-06-15T23:35:00	深圳航空	ZH7052	经济舱	760	25	36
FLIGHT	C190	C039	SZX	T3	PKX	T2	2026-06-15T20:10:00	2026-06-15T23:35:00	深圳航空	ZH7052	公务舱	1980	5	8
FLIGHT	C190	C039	SZX	T3	PEK	T3	2026-06-15T21:35:00	2026-06-16T01:00:00	深圳航空	ZH7053	经济舱	760	24	36
FLIGHT	C190	C039	SZX	T3	PEK	T3	2026-06-15T21:35:00	2026-06-16T01:00:00	深圳航空	ZH7053	公务舱	1980	8	8
FLIGHT	C005	C112	SHA	T2	CAN	T2	2026-06-15T17:20:00	2026-06-15T19:55:00	东方航空	MU7060	经济舱	610	26	36
FLIGHT	C005	C112	SHA	T2	CAN	T2	2026-06-15T17:20:00	2026-06-15T19:55:00	东方航空	MU7060	公务舱	1590	6	8
FLIGHT	C005	C112	PVG	T2	CAN	T2	2026-06-15T18:45:00	2026-06-15T21:20:00	东方航空	MU7061	经济舱	610	25	36
FLIGHT	C005	C112	PVG	T2	CAN	T2	2026-06-15T18:45:00	2026-06-15T21:20:00	东方航空	MU7061	公务舱	1590	5	8
FLIGHT	C005	C112	SHA	T2	CAN	T2	2026-06-15T20:10:00	2026-06-15T22:45:00	东方航空	MU7062	经济舱	610	24	36
FLIGHT	C005	C112	SHA	T2	CAN	T2	2026-06-15T20:10:00	2026-06-15T22:45:00	东方航空	MU7062	公务舱	1590	8	8
FLIGHT	C005	C112	PVG	T2	CAN	T2	2026-06-15T21:35:00	2026-06-16T00:10:00	东方航空	MU7063	经济舱	610	23	36
FLIGHT	C005	C112	PVG	T2	CAN	T2	2026-06-15T21:35:00	2026-06-16T00:10:00	东方航空	MU7063	公务舱	1590	7	8
FLIGHT	C112	C005	CAN	T2	PVG	T2	2026-06-15T17:20:00	2026-06-15T19:55:00	南方航空	CZ7070	经济舱	610	25	36
FLIGHT	C112	C005	CAN	T2	PVG	T2	2026-06-15T17:20:00	2026-06-15T19:55:00	南方航空	CZ7070	公务舱	1590	5	8
FLIGHT	C112	C005	CAN	T2	SHA	T2	2026-06-15T18:45:00	2026-06-15T21:20:00	南方航空	CZ7071	经济舱	610	24	36
FLIGHT	C112	C005	CAN	T2	SHA	T2	2026-06-15T18:45:00	2026-06-15T21:20:00	南方航空	CZ7071	公务舱	1590	8	8
FLIGHT	C112	C005	CAN	T2	PVG	T2	2026-06-15T20:10:00	2026-06-15T22:45:00	南方航空	CZ7072	经济舱	610	23	36
FLIGHT	C112	C005	CAN	T2	PVG	T2	2026-06-15T20:10:00	2026-06-15T22:45:00	南方航空	CZ7072	公务舱	1590	7	8
FLIGHT	C112	C005	CAN	T2	SHA	T2	2026-06-15T21:35:00	2026-06-16T00:10:00	南方航空	CZ7073	经济舱	610	22	36
FLIGHT	C112	C005	CAN	T2	SHA	T2	2026-06-15T21:35:00	2026-06-16T00:10:00	南方航空	CZ7073	公务舱	1590	6	8
FLIGHT	C005	C190	SHA	T2	SZX	T3	2026-06-15T17:20:00	2026-06-15T19:55:00	东方航空	MU7080	经济舱	640	24	36
FLIGHT	C005	C190	SHA	T2	SZX	T3	2026-06-15T17:20:00	2026-06-15T19:55:00	东方航空	MU7080	公务舱	1660	8	8
FLIGHT	C005	C190	PVG	T2	SZX	T3	2026-06-15T18:45:00	2026-06-15T21:20:00	东方航空	MU7081	经济舱	640	23	36
FLIGHT	C005	C190	PVG	T2	SZX	T3	2026-06-15T18:45:00	2026-06-15T21:20:00	东方航空	MU7081	公务舱	1660	7	8
FLIGHT	C005	C190	SHA	T2	SZX	T3	2026-06-15T20:10:00	2026-06-15T22:45:00	东方航空	MU7082	经济舱	640	22	36
FLIGHT	C005	C190	SHA	T2	SZX	T3	2026-06-15T20:10:00	2026-06-15T22:45:00	东方航空	MU7082	公务舱	1660	6	8
FLIGHT	C005	C190	PVG	T2	SZX	T3	2026-06-15T21:35:00	2026-06-16T00:10:00	东方航空	MU7083	经济舱	640	21	36
FLIGHT	C005	C190	PVG	T2	SZX	T3	2026-06-15T21:35:00	2026-06-16T00:10:00	东方航空	MU7083	公务舱	1660	5	8
FLIGHT	C190	C005	SZX	T3	PVG	T2	2026-06-15T17:20:00	2026-06-15T19:55:00	深圳航空	ZH7090	经济舱	640	23	36
FLIGHT	C190	C005	SZX	T3	PVG	T2	2026-06-15T17:20:00	2026-06-15T19:55:00	深圳航空	ZH7090	公务舱	1660	7	8
FLIGHT	C190	C005	SZX	T3	SHA	T2	2026-06-15T18:45:00	2026-06-15T21:20:00	深圳航空	ZH7091	经济舱	640	22	36
FLIGHT	C190	C005	SZX	T3	SHA	T2	2026-06-15T18:45:00	2026-06-15T21:20:00	深圳航空	ZH7091	公务舱	1660	6	8
FLIGHT	C190	C005	SZX	T3	PVG	T2	2026-06-15T20:10:00	2026-06-15T22:45:00	深圳航空	ZH7092	经济舱	640	21	36
FLIGHT	C190	C005	SZX	T3	PVG	T2	2026-06-15T20:10:00	2026-06-15T22:45:00	深圳航空	ZH7092	公务舱	1660	5	8
