idHotel	name	description	price	id	guest_capacity	room_type
2345	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	511	5851	3	SUITE
2346	标准间	标准间，简洁整洁，设施完备，高性价比之选。	195	5852	2	STANDARD
2346	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	683	5853	3	SUITE
2346	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	397	5854	2	DOUBLE
2347	标准间	标准间，简洁整洁，设施完备，高性价比之选。	258	5855	2	STANDARD
2347	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	294	5856	2	DOUBLE
2347	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	614	5857	3	SUITE
2348	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	744	5858	3	SUITE
2348	标准间	标准间，简洁整洁，设施完备，高性价比之选。	235	5859	2	STANDARD
2348	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	398	5860	2	DOUBLE
2349	标准间	标准间，简洁整洁，设施完备，高性价比之选。	208	5861	2	STANDARD
2349	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	451	5862	2	DOUBLE
2350	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	342	5863	2	DOUBLE
2350	标准间	标准间，简洁整洁，设施完备，高性价比之选。	265	5864	2	STANDARD
2350	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	662	5865	3	SUITE
2351	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	315	5866	2	DOUBLE
2351	标准间	标准间，简洁整洁，设施完备，高性价比之选。	258	5867	2	STANDARD
2351	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	563	5868	3	SUITE
2352	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	714	5869	3	SUITE
2352	标准间	标准间，简洁整洁，设施完备，高性价比之选。	273	5870	2	STANDARD
2353	标准间	标准间，简洁整洁，设施完备，高性价比之选。	186	5871	2	STANDARD
2353	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	528	5872	3	SUITE
2354	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	726	5873	3	SUITE
2354	标准间	标准间，简洁整洁，设施完备，高性价比之选。	320	5874	2	STANDARD
2355	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	752	5875	3	SUITE
2355	标准间	标准间，简洁整洁，设施完备，高性价比之选。	230	5876	2	STANDARD
2356	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	628	5877	3	SUITE
2356	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	322	5878	2	DOUBLE
2356	标准间	标准间，简洁整洁，设施完备，高性价比之选。	291	5879	2	STANDARD
2357	标准间	标准间，简洁整洁，设施完备，高性价比之选。	190	5880	2	STANDARD
2357	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	466	5881	2	DOUBLE
2357	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	632	5882	3	SUITE
2358	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	583	5883	3	SUITE
2358	标准间	标准间，简洁整洁，设施完备，高性价比之选。	207	5884	2	STANDARD
2358	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	469	5885	2	DOUBLE
2359	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	817	5886	3	SUITE
2359	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	298	5887	2	DOUBLE
2360	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	279	5888	2	DOUBLE
2360	标准间	标准间，简洁整洁，设施完备，高性价比之选。	239	5889	2	STANDARD
2360	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	520	5890	3	SUITE
2361	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	750	5891	3	SUITE
2361	标准间	标准间，简洁整洁，设施完备，高性价比之选。	212	5892	2	STANDARD
2362	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	728	5893	3	SUITE
2362	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	420	5894	2	DOUBLE
2362	标准间	标准间，简洁整洁，设施完备，高性价比之选。	248	5895	2	STANDARD
2363	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	265	5896	2	DOUBLE
2363	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	586	5897	3	SUITE
2363	标准间	标准间，简洁整洁，设施完备，高性价比之选。	251	5898	2	STANDARD
2364	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	700	5899	3	SUITE
2364	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	316	5900	2	DOUBLE
2364	标准间	标准间，简洁整洁，设施完备，高性价比之选。	286	5901	2	STANDARD
2365	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	467	5902	2	DOUBLE
2365	标准间	标准间，简洁整洁，设施完备，高性价比之选。	295	5903	2	STANDARD
2366	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	292	5904	2	DOUBLE
2366	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	880	5905	3	SUITE
2366	标准间	标准间，简洁整洁，设施完备，高性价比之选。	301	5906	2	STANDARD
2367	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	444	5907	2	DOUBLE
2367	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	731	5908	3	SUITE
2367	标准间	标准间，简洁整洁，设施完备，高性价比之选。	281	5909	2	STANDARD
2368	标准间	标准间，简洁整洁，设施完备，高性价比之选。	282	5910	2	STANDARD
2368	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	531	5911	3	SUITE
2368	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	463	5912	2	DOUBLE
2369	标准间	标准间，简洁整洁，设施完备，高性价比之选。	215	5913	2	STANDARD
2369	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	389	5914	2	DOUBLE
2369	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	797	5915	3	SUITE
2370	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	435	5916	2	DOUBLE
2370	标准间	标准间，简洁整洁，设施完备，高性价比之选。	199	5917	2	STANDARD
2371	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	268	5918	2	DOUBLE
2371	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	632	5919	3	SUITE
2372	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	476	5920	2	DOUBLE
2372	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	677	5921	3	SUITE
2373	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	401	5922	2	DOUBLE
2373	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	790	5923	3	SUITE
2374	标准间	标准间，简洁整洁，设施完备，高性价比之选。	295	5924	2	STANDARD
2374	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	435	5925	2	DOUBLE
2375	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	627	5926	3	SUITE
2375	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	305	5927	2	DOUBLE
2376	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	339	5928	2	DOUBLE
2376	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	676	5929	3	SUITE
2376	标准间	标准间，简洁整洁，设施完备，高性价比之选。	196	5930	2	STANDARD
2377	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	750	5931	3	SUITE
2377	标准间	标准间，简洁整洁，设施完备，高性价比之选。	317	5932	2	STANDARD
2378	标准间	标准间，简洁整洁，设施完备，高性价比之选。	225	5933	2	STANDARD
2378	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	784	5934	3	SUITE
2378	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	426	5935	2	DOUBLE
2379	标准间	标准间，简洁整洁，设施完备，高性价比之选。	300	5936	2	STANDARD
2379	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	486	5937	3	SUITE
2379	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	444	5938	2	DOUBLE
2380	标准间	标准间，简洁整洁，设施完备，高性价比之选。	199	5939	2	STANDARD
2380	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	838	5940	3	SUITE
2380	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	371	5941	2	DOUBLE
2381	标准间	标准间，简洁整洁，设施完备，高性价比之选。	310	5942	2	STANDARD
2381	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	302	5943	2	DOUBLE
2382	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	349	5944	2	DOUBLE
2382	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	537	5945	3	SUITE
2383	标准间	标准间，简洁整洁，设施完备，高性价比之选。	275	5946	2	STANDARD
2383	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	366	5947	2	DOUBLE
2383	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	502	5948	3	SUITE
2384	标准间	标准间，简洁整洁，设施完备，高性价比之选。	180	5949	2	STANDARD
2384	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	863	5950	3	SUITE
2384	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	468	5951	2	DOUBLE
2385	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	709	5952	3	SUITE
2385	标准间	标准间，简洁整洁，设施完备，高性价比之选。	239	5953	2	STANDARD
2386	标准间	标准间，简洁整洁，设施完备，高性价比之选。	299	5954	2	STANDARD
2386	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	581	5955	3	SUITE
2387	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	495	5956	3	SUITE
2387	标准间	标准间，简洁整洁，设施完备，高性价比之选。	195	5957	2	STANDARD
2388	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	452	5958	2	DOUBLE
2388	标准间	标准间，简洁整洁，设施完备，高性价比之选。	245	5959	2	STANDARD
2388	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	855	5960	3	SUITE
2389	标准间	标准间，简洁整洁，设施完备，高性价比之选。	183	5961	2	STANDARD
2389	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	419	5962	2	DOUBLE
2390	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	418	5963	2	DOUBLE
2390	标准间	标准间，简洁整洁，设施完备，高性价比之选。	295	5964	2	STANDARD
2390	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	701	5965	3	SUITE
2391	标准间	标准间，简洁整洁，设施完备，高性价比之选。	306	5966	2	STANDARD
2391	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	473	5967	2	DOUBLE
2392	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	554	5968	3	SUITE
2392	标准间	标准间，简洁整洁，设施完备，高性价比之选。	299	5969	2	STANDARD
2393	标准间	标准间，简洁整洁，设施完备，高性价比之选。	276	5970	2	STANDARD
2393	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	437	5971	2	DOUBLE
2393	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	709	5972	3	SUITE
2394	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	269	5973	2	DOUBLE
2394	标准间	标准间，简洁整洁，设施完备，高性价比之选。	217	5974	2	STANDARD
2394	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	819	5975	3	SUITE
2395	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	424	5976	2	DOUBLE
2395	标准间	标准间，简洁整洁，设施完备，高性价比之选。	242	5977	2	STANDARD
2396	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	725	5978	3	SUITE
2396	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	363	5979	2	DOUBLE
2397	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	489	5980	3	SUITE
2397	标准间	标准间，简洁整洁，设施完备，高性价比之选。	219	5981	2	STANDARD
2397	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	348	5982	2	DOUBLE
2398	标准间	标准间，简洁整洁，设施完备，高性价比之选。	203	5983	2	STANDARD
2398	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	601	5984	3	SUITE
2399	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	362	5985	2	DOUBLE
2399	标准间	标准间，简洁整洁，设施完备，高性价比之选。	185	5986	2	STANDARD
2399	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	786	5987	3	SUITE
2400	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	636	5988	3	SUITE
2400	标准间	标准间，简洁整洁，设施完备，高性价比之选。	264	5989	2	STANDARD
2401	标准间	标准间，简洁整洁，设施完备，高性价比之选。	246	5990	2	STANDARD
2401	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	289	5991	2	DOUBLE
2401	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	710	5992	3	SUITE
2402	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	379	5993	2	DOUBLE
